kor_full,no,title,year
"사이버대학에서의 강좌평가를 위한 측정도구 개발 및 양호도 검증 사이버대학, 이러닝, 측정도구, 탐색적 요인분석, 확인적 요인분석 급격하게 발전하는 정보사회에서 사이버 상에서의 교육이 점차 보편화되고 있다. 지속적이고 평생을 통한 교육의 필요성이 증대되면서 시작된 사이버대학은 이제 17개에 달하게 되었고 이제는 양적인 증가에 더불어 질적인 수준에 관심을 기울여야 할 것이다. 그러나 일반 대학에 비해 사이버대학의 강좌평가는 아직 체계적으로 이루어지니 못하고 있는 실정이다. 본 연구에서는 사이버대학에서의 강좌를 평가하기 위한 측정도구를 개발하고, 이에 대한 양호도를 검증하였다. 이를 위해서 관련 선행연구들을 분석하여 예비평가도구를 개발하였고, 측정도구에 대한 타당성을 확보하고자 W사이버대학의 재학생 768명에게 설문을 실시한 뒤 탐색적 요인분석을 실시하였다. 또한 791명에게 2차 설문을 실시한 뒤 확인적 요인분석을 통해 개발한 측정도구의 적합성을 검증하였다. 연구 결과, 내용 설계, 교수자, 시스템, 평가, 전반적 만족도의 5개 요인이 산출되었으며, 25개 문항으로 구성된 평가도구를 최종적으로 확인하였다.",389.0,사이버대학에서의 강좌평가를 위한 측정도구 개발 및 양호도 검증,2008.0
"에듀테인먼트 전략을 활용한 모바일 학습 환경에서의 동기 모형의 설계 및 구현 에듀테인먼트, 모바일 러닝, 교육용 게임 초고속 유선 인터넷의 발달과 더불어 각광을 받고 있는 온라인 학습을 넘어 현재 휴대인터넷 (WiBro)과 UMPC (Ultra Mobile PC)를 비롯한 모바일 환경에서의 학습이 활발해지고 있다. 또한 최근 학생들은 점차 일방적인 주입식 교육보다는 상호작용적이며 즉각적인 피드백을 받을 수 있는 게임적 요소에 큰 관심을 보이고 있다. 본 연구에서는 학습자의 특성을 고려하여 모바일 학습에서 학습자의 학습 동기를 유발, 지속시키기 위한 방안으로써 Keller의 동기 유발 이론에 기초한 게임 전략을 접목시킨 새로운 동기 모형을 제시하여 학교 현장에 적용하였다.",390.0,에듀테인먼트 전략을 활용한 모바일 학습 환경에서의 동기 모형의 설계 및 구현,2008.0
"웹기반 초등학교 과학과 발견학습 시스템 발견학습, 웹기반 시스템 제 7차 초등학교 과학과 교육과정에서는 특히 탐구학습을 강조하고 있다. 그러나 단위 시간과 학습자료의 부족이라는 현실적인 이유 때문에 학교 교육 현장에서는 실제적인 적용이 어렵다. 본 연구에서는 이러한 문제점을 해결하기 위하여 웹기반 발견학습 시스템을 설계 구현하고 그 효과성을 검증하는데 목적이 있다. 검증 과정으로 초등학교 4학년 과학과의 용수철 늘이기 단원을 대상으로 일반적인 발견학습 모형을 적용한 비교집단과 웹기반 발견학습 시스템으로 수업을 받은 실험집단의 학업성취도에 있어 유의미한 차이가 있는지 조사하였다. 적용 결과, 웹기반 발견학습 시스템으로 수업을 한 경우, 전통적인 발견학습 모형 그대로 적용한 경우보다 학업 성취도가 높았다.",391.0,웹기반 초등학교 과학과 발견학습 시스템,2008.0
"CPS에 기반한 스크래치 EPL이 문제해결력과 프로그래밍 태도에 미치는 효과 EPL, 프로그래밍 교육 프로그래밍 교육은 학생들의 창의력, 문제해결력, 논리적 사고력 향상 등에 긍정적인 영향을 끼친다. 하지만, 프로그래밍을 하기 위해서는 기본 문법과 구조를 이해하고 프로그램을 사용하는 방법을 익히는데 너무 많은 노력을 요구하는 등 문제점을 갖고 있으며, 이로 인해 학습자에게 프로그래밍에 대한 부정적인 인식을 갖게 한다. 따라서 본 연구에서는 배우기 쉽고, 직관적이며, 학습자의 문제해결력 향상을 도모할 수 있는 교육용 프로그래밍 언어(EPL)인 ‘스크래치’를 CPS(Creative Problem Solving) 모형을 활용해 적용해봄으로써 중학교 남녀 학습자에게 있어 문제해결력 향상과 프로그래밍 교육에 대한 태도에 어떠한 영향을 미치는지 단일집단 사전사후 검사를 통해 검증하였다.",392.0,CPS에 기반한 스크래치 EPL이 문제해결력과 프로그래밍 태도에 미치는 효과,2008.0
"IPTV(Internet Protocol Television)의교육적 활용 방안 연구 방송통신융합, IPTV, 교육적 활용 방송통신융합 환경의 도래로 IPTV가 상용화되고 있다. IPTV는 초고속 인터넷을 통해 정보 서비스, 동영상 콘텐츠 및 방송 등을 TV로 제공하는 서비스를 지칭한다. 본 연구에서는 현존하는 교육의 한계를 극복하기 위해 IPTV를 교육적으로 활용하는 방안을 제안하고자 하였다. 이를 위해 IPTV의 개념 및 특성을 알아보고 IPTV에서 제공되는 콘텐츠를 분석하여 교육적 시사점을 도출하였다. 또한 IPTV의 교육적 활용 시나리오를 제시하고 그것의 교육적 활용 가능성에 대한 고찰과 IPTV를 활용한 교수-학습 유형 및 각 교과별 활용 방안을 제안하였다. 마지막으로, IPTV의 교육 현장 도입을 위해 고려되어야할 사항을 법적․기술적 문제와 교육적 문제로 나누어 살펴보았다.",393.0,IPTV(Internet Protocol Television)의교육적 활용 방안 연구,2008.0
"자기노출 심리를 이용한유비쿼터스 로봇 콘텐츠의 효과 자기노출, 교육용 로봇, 로봇 콘텐츠, 아바타, 증강가상 본 연구는 인간의 자아표현 욕구와 창조적 욕구로 인해 자신을 대체할 산물들을 끊임없이 만들어 내는 과정에서 중요하게 작용되는 자기노출이라는 심리를 이용하여 아바타와 학습자의 얼굴을 합성하는 증강가상을 통하여 가상세계에서의 현실감을 부여함으로써 학습자의 몰입을 유도하여 그 교육적 효과를 증대하고자 하였다. 이를 실증하기 위하여 컴퓨터기반으로 콘텐츠를 개발한 후, 로봇 콘텐츠로써의 활용을 위해 컨버팅하고 자동 로딩을 통한 학습자의 사진을 아바타와 합성시켰다. 실험 결과 자기노출 기반 콘텐츠의 효과는 모든 집단의 경우에서 학습에 대한 집중도에는 긍정적인 영향을 주었으며, 학업성취도에는 유의미하지는 않지만 긍정적 효과를 가지는 것으로 나타났다. 이는 교육용 로봇을 활용한 자기노출 개념 적용에 대하여 긍정적인 결과라고 보여지는데, 보다 유의미한 결과를 얻기 위해서는 단순히 사진을 찍어 로딩하는 증강가상보다는 얼굴검출을 통한 실시간 증강가상과 같은 증강가상 효과의 증대가 필요하다고 하겠다.",394.0,자기노출 심리를 이용한유비쿼터스 로봇 콘텐츠의 효과,2008.0
"초등학교 3학년을 위한지역화 학습 시스템 개발 및 적용 - 경기도 평택 지역을 중심으로 - 3학년, 지역화 학습, 지역화 초등학교 사회과 교육의 가장 큰 특징은 전 과정에서의 지역화라고 설명할 수 있다. 그 중 3학년 사회과의 내용은 지역의 성격과 생활 경험을 강조하고 있으며 제7차 교육과정 사회과에서는 최근 컴퓨터 통신과 인터넷의 발달로 새로운 형태의 지역화 자료의 유형과 활용 방안이 중요시되고 있다. 본 연구에서 개발한 웹 기반 지역화 학습 시스템은 이러한 정보화 시대의 요구에 부응하여 초등학교 3학년 사회과 교육과정을 중심으로 경기도 평택 지역의 내용을 학습할 수 있도록 하였다. 또한 현재 학교 현장에서 주된 학습 자료로 쓰이고 있는 초등학교 3학년 지역화 보조 교과서 외에 학생들이 자기 주도적으로 웹에서 활용할 수 있는 학습 시스템을 제작함으로써 부족한 지역 자료를 제공하고자 한다.",395.0,초등학교 3학년을 위한지역화 학습 시스템 개발 및 적용 - 경기도 평택 지역을 중심으로 -,2008.0
"웹을 기반으로 한 과학 보고서 수행 평가 시스템 개발 및 적용 웹 기반 수행평가 시스템, 과학 보고서 평가 현재 과학과 수행평가는 교사평가가 주를 이루고 있기 때문에 평가 결과의 피드백이 신속하게 이루어지지 못하고, 시․공간적 제약으로 인하여 동료평가가 거의 이루어지지 않는다. 또한 과학과 수행평가에서 주로 시행되는 보고서 수행평가의 경우 체계적인 형식 없이 실험관찰에 기록된 내용으로 평가되는 경우가 많다. 이러한 수행평가 방법은 수행 기준의 공유를 통한 성취의욕 향상, 평가결과의 즉각적인 피드백을 통한 자기조정이라는 수행평가의 기대에 부응하지 못할 수밖에 없다. 따라서 본 연구에서는 웹을 기반으로 동료학습자 간의 자료공유와 토의를 통해서 실험 및 조사 보고서를 완성하고 이를 동료평가, 교사평가에 활용하며 그 결과를 통해 학습자의 요구 수준을 파악하고 학습자에게 적절한 피드백을 제공하는 수행평가 시스템을 개발하였다.",396.0,웹을 기반으로 한 과학 보고서 수행 평가 시스템 개발 및 적용,2008.0
"사회과 수행평가 효율화를 위한 웹 기반 보고서 시스템 개발 및 적용 사회과 수행평가, 웹 기반 보고서 시스템, 조사 보고서 사회과에서는 학생들이 주제를 정해 스스로 계획을 세워 조사하고, 사회를 탐구해가며 조사 보고서를 정리해가는 능력을 중요시 여겨왔으며, 교육 현장에서 가장 많이 사용되는 사회과 수행평가 방법도 조사 보고서 방법이다. 하지만 대부분의 학습자들은 ‘보고서를 작성해오라’는 지시를 받고, 뚜렷한 목표나 체계적인 형식 없이 보고서를 작성하고, 교사에게 제출한 후 학기말 평가 결과만을 일방향적으로 통보 받아왔다. 현 수행평가는 본질적인 의미에서 벗어나 단순히 결과만을 중시하던 기존의 평가를 유지하고 있는 것이다. 이에 본 연구는 수업의 한 과정으로서 평가가 이루어질 수 있는 웹 기반 수행평가 시스템을 설계 및 구현하였다. 본 연구는 시스템을 기반으로 학생들이 다양한 자료를 탐색, 수집하여 일정한 형식에 보고서를 작성하고, 제시된 평가 관점에 의하여 동료평가를 한 후 평가 결과를 즉시 피드백하여 학습자간, 교사와 학습자간의 상호작용을 활성화시켜 학습 의욕을 고취시키고 평가의 질 향상을 목적으로 하였다.",397.0,사회과 수행평가 효율화를 위한 웹 기반 보고서 시스템 개발 및 적용,2008.0
"초등 경제 교육을 위한 시뮬레이션 코스웨어 개발 경제교육, 상황적 시뮬레이션, 절차적 시뮬레이션 본 연구는 초등학교 경제교육에서 자기주도적 학습능력을 신장시키기 위하여 상황적·절차적 시뮬레이션 기법을 적용한 시뮬레이션형 코스웨어를 개발하는 것이다. 소비 교육은 자신의 의사 결정에 따라 적극적이고 합리적인 소비 활동을 할 수 있도록 다양한 경험들을 제공하여야 할 필요가 있다. 그러나 직접적인 체험학습이 어려운 이유로, 교실 상황에서 이루어지고 있는 경제 교육은 보고 듣고 이해하는 형태의 지식중심으로 이루어지는 문제점이 있다. 따라서, 본 연구는 학습자가 다양한 간접 경험의 기회를 가질 수 있는 시뮬레이션 기법을 적용한 코스웨어를 개발한다. 본 코스웨어를 초등학교 5학년 학생들에게 적용하여 코스웨어 사용 전후를 비교하였다. 상황적 시뮬레이션을 통해 어떤 상황에서 어떻게 행동할지를 스스로 판단하고 반응할 수 있는 능력을 기름으로써 합리적인 소비생활을 위한 정의적인 영역에 긍정적인 결과를 가져왔다. 그리고 직접적인 체험활동이 필요한 제제를 절차적 시뮬레이션을 통해 간접체험 함으로써 교실에서 행해지는 경제학습의 한계를 극복하는데 발전적인 결과를 얻었다.",398.0,초등 경제 교육을 위한 시뮬레이션 코스웨어 개발,2008.0
